6047	6961	1	22716
6047	22100	1	22716
6047	13351	1	22716
6055	2166	1	16977
6055	12374	1	16977
6055	22703	1	16977
6055	23611	1	16977
6055	19308	2	16977
6057	3618	1	283
6057	22589	1	283
6057	6460	1	283
6057	17528	1	283
6057	4190	1	283
6067	10706	1	14831
6068	19359	1	25745
6068	24405	1	25745
6068	9824	1	25745
6068	12532	1	25745
6068	11864	1	25745
6068	7994	1	25745
6068	4329	1	25745
6068	2397	1	25745
6068	23134	1	25745
6068	12099	1	25745
6068	19196	1	25745
6068	6854	1	25745
6068	4569	1	25745
6068	15099	1	25745
6068	5644	1	25745
6068	3336	2	25745
6068	23229	1	25745
6068	21824	1	25745
6068	9771	1	25745
6068	4214	1	25745
6068	21413	2	25745
6068	18310	1	25745
6068	12971	1	25745
6068	2332	1	25745
6068	10073	1	25745
6090	16098	1	25673
6090	10111	1	25673
6090	16095	2	25673
6090	1666	1	25673
6090	2882	1	25673
6090	4895	2	25673
6090	753	1	25673
6090	13540	1	25673
6115	7159	1	4251
6115	14	1	4251
6115	10403	2	4251
6115	5	1	4251
6115	20691	1	4251
6115	22108	1	4251
6115	20967	1	4251
6129	8005	1	23133
6129	7858	1	23133
6129	23428	1	23133
6156	11705	1	5996
6206	2980	1	3354
6206	15692	5	3354
6206	24335	1	3354
6206	271	2	3354
6206	2800	1	3354
6206	23539	2	3354
6206	1660	1	3354
6206	281	1	3354
6206	25637	4	3354
6206	19308	7	3354
6206	24821	1	3354
6206	21618	2	3354
6206	23078	1	3354
6206	19201	1	3354
6206	2768	1	3354
6206	3530	5	3354
6206	15570	1	3354
6206	24464	3	3354
6206	24197	1	3354
6206	18636	3	3354
6206	19890	1	3354
6206	18411	8	3354
6207	17384	1	18049
6207	127	1	18049
6207	17384	1	18049
6207	127	1	18049
6263	21979	1	4749
6263	21437	3	4749
6263	16993	1	4749
6263	954	1	4749
6263	4043	7	4749
6264	15723	1	3611
6264	16303	1	3611
6264	23483	1	3611
6264	18909	1	3611
6264	15723	1	23483
6264	16303	1	23483
6264	3611	1	23483
6264	18909	1	23483
6286	22420	1	25078
6289	2574	1	17608
6289	3036	1	17608
6289	11904	1	17608
6289	2882	2	17608
6289	22986	1	17608
6289	753	1	17608
6289	25673	1	17608
6289	20537	1	17608
6289	17358	3	17608
6289	14349	3	17608
6289	14380	3	17608
6289	12428	4	17608
6321	7532	1	12299
6324	444	1	3130
6324	17625	2	3130
6324	24516	2	3130
6324	17477	1	3130
6324	7129	1	3130
6337	21131	2	15570
6337	1660	1	15570
6337	20679	2	15570
6337	18636	2	15570
6337	15781	3	15570
6337	17631	1	15570
6337	24821	1	15570
6337	18411	1	15570
6359	4070	1	22697
6359	18671	2	22697
6359	20240	1	22697
6359	14212	1	22697
6375	14453	1	22409
6375	19706	1	22409
6375	15245	1	22409
6375	286	1	22409
6375	21119	1	22409
6390	24803	1	21805
6390	13900	1	21805
6390	3618	1	21805
6390	25010	1	21805
6390	4895	2	21805
6390	21763	1	21805
6390	20488	1	21805
6390	23538	1	21805
6390	24341	1	21805
6390	1661	1	21805
6390	19280	2	21805
6390	15797	1	21805
6390	23923	1	21805
6390	25376	1	21805
6390	24513	1	21805
6390	23629	1	21805
6390	753	1	21805
6390	2689	1	21805
6390	1391	1	21805
6390	1944	1	21805
6407	3680	1	21489
6407	19343	1	21489
6424	24794	5	24819
6424	25474	5	24819
6490	20391	1	18757
6490	7871	1	18757
6490	8767	2	18757
6490	1770	1	18757
6490	960	1	18757
6490	22150	1	18757
6490	23344	1	18757
6490	15178	1	18757
6490	19044	1	18757
6490	14876	2	18757
6490	16513	1	18757
6490	2465	2	18757
6490	2050	8	18757
6490	7407	1	18757
6490	16532	1	18757
6490	12573	1	18757
6490	20391	1	18757
6490	7871	1	18757
6490	8767	2	18757
6490	1770	1	18757
6490	6339	1	18757
6490	960	1	18757
6490	22150	1	18757
6490	23344	1	18757
6490	15178	1	18757
6490	19044	1	18757
6490	14876	2	18757
6490	16513	2	18757
6490	2465	2	18757
6490	2050	9	18757
6490	7407	3	18757
6490	4333	1	18757
6490	11868	1	18757
6490	16532	1	18757
6490	12573	1	18757
6526	3039	1	752
6526	11297	1	752
6526	25735	1	752
6526	15927	1	752
6526	6853	1	752
6526	18188	1	752
6546	24745	1	21626
6546	14663	1	21626
6546	9509	4	21626
6549	22533	1	22529
6549	11022	1	22529
6549	25255	1	22529
6549	23511	1	22529
6549	25506	2	22529
6549	21454	1	22529
6550	3799	1	1067
6562	3203	1	23257
6562	9743	2	23257
6562	22145	1	23257
6562	13880	1	23257
6562	13536	1	23257
6562	13873	1	23257
6562	16437	1	23257
6562	3203	1	23257
6562	9743	2	23257
6562	22145	1	23257
6562	13536	1	23257
6562	13873	1	23257
6562	16437	1	23257
6577	3567	1	15414
6577	10780	1	15414
6626	3715	2	6316
6626	3715	2	6316
6626	3715	2	6316
6626	8515	1	6316
6647	17596	2	10986
6647	4315	2	10986
6647	11609	6	10986
6647	11599	1	10986
6660	23158	1	22009
6660	7616	1	22009
6660	4719	2	22009
6660	24750	2	22009
6660	25043	1	22009
6660	20818	1	22009
6660	12023	1	22009
6660	15245	1	22009
6660	24980	1	22009
6660	10531	4	22009
6660	274	1	22009
6660	18284	2	22009
6660	4207	2	22009
6660	12386	3	22009
6660	1569	2	22009
6660	25273	1	22009
6660	6906	2	22009
6660	24547	2	22009
6660	25529	2	22009
6660	442	2	22009
6660	24951	2	22009
6660	23916	1	22009
6660	19764	1	22009
6660	112	1	22009
6660	15025	2	22009
6660	7089	1	22009
6660	4827	1	22009
6660	25469	1	22009
6660	6316	2	22009
6660	2504	1	22009
6660	7455	1	22009
6660	13426	1	22009
6660	9437	5	22009
6660	7951	1	22009
6660	24697	1	22009
6699	25078	1	16517
6721	24655	2	20924
6721	9459	1	20924
6721	9273	1	20924
6721	14127	1	20924
6721	25418	3	20924
6721	18679	1	20924
6721	18204	1	20924
6721	13582	1	20924
6721	13069	1	20924
6721	521	1	20924
6721	8575	1	20924
6721	7128	1	20924
6721	24655	2	25418
6721	9459	1	25418
6721	9273	1	25418
6721	14127	1	25418
6721	18679	1	25418
6721	25396	1	25418
6721	18204	2	25418
6721	13582	1	25418
6721	13069	1	25418
6721	521	1	25418
6721	20924	3	25418
6721	8575	1	25418
6721	7128	1	25418
6721	25275	1	25418
6721	15129	1	25418
6738	7284	1	21675
6738	24561	1	21675
6738	20169	1	21675
6738	8189	1	21675
6750	10398	2	7261
6750	14075	1	7261
6750	13478	2	7261
6750	9190	2	7261
6750	3956	1	7261
6750	21993	1	7261
6750	24380	1	7261
6762	13570	1	10839
6762	6988	3	10839
6762	16152	1	10839
6762	16640	1	10839
6762	22186	2	10839
6762	10901	1	10839
6762	16156	1	10839
6762	19185	2	10839
6776	20221	1	2011
6776	3053	4	2011
6776	14154	2	2011
6776	14728	2	2011
6776	22188	1	2011
6776	535	1	2011
6776	18344	2	2011
6776	6757	1	2011
6776	2016	2	2011
6815	24033	1	4897
6815	2066	2	4897
6815	18459	2	4897
6815	22966	2	4897
6815	24810	1	4897
6815	7273	1	4897
6815	17858	1	4897
6815	23888	1	4897
6815	22264	1	4897
6815	20730	1	4897
6815	6016	1	4897
6815	16710	2	4897
6815	6853	1	4897
6815	22732	1	4897
6815	23046	1	4897
6815	24832	1	4897
6815	24326	2	4897
6815	20781	1	4897
6815	24033	1	239
6815	22966	2	239
6815	23888	1	239
6815	2066	2	239
6815	24810	1	239
6815	17858	1	239
6815	6016	1	239
6815	6853	1	239
6815	22732	1	239
6815	18459	2	239
6815	11513	1	239
6815	7273	1	239
6815	4897	15	239
6815	24832	1	239
6815	22264	1	239
6815	20730	1	239
6815	16710	2	239
6815	23046	1	239
6815	24326	2	239
6815	20781	1	239
6827	24214	2	2216
6827	19939	1	2216
6827	2011	1	2216
6827	25000	1	2216
6827	25152	1	2216
6827	20967	2	2216
6827	22188	1	2216
6868	7089	1	4631
6948	19326	1	14453
6948	6714	1	14453
6948	4254	2	14453
6948	4631	1	14453
6948	15245	1	14453
6948	17653	1	14453
6969	4958	1	2965
6969	15763	1	2965
6969	23183	1	2965
6970	1757	1	9621
6970	13317	2	9621
6970	13794	1	9621
6970	13860	1	9621
6970	14235	1	9621
6970	19065	1	9621
6970	5781	1	9621
6970	15114	1	9621
6970	13319	2	9621
6970	24001	1	9621
6970	1357	1	9621
6970	17333	2	9621
6970	15723	1	9621
7008	7640	1	10350
7008	12713	1	10350
7008	19484	1	10350
7008	24636	1	10350
7008	17181	2	10350
7008	15638	1	10350
7008	15416	5	10350
7008	17634	1	10350
7020	1173	8	9266
7020	11444	1	9266
7020	11123	1	9266
7020	22886	1	9266
7020	20122	3	9266
7020	9079	1	9266
7020	11354	2	9266
7020	17176	1	9266
7020	11157	1	9266
7020	16870	1	9266
5848	25604	2	25596
5889	17976	1	17994
5889	17576	1	17994
5889	17999	1	17994
5889	13702	1	17994
5895	15975	1	22589
5895	23461	1	22589
5895	14225	1	22589
5895	4190	1	22589
5895	16098	1	22589
5895	3729	1	22589
5895	24473	1	22589
5895	12699	1	22589
5895	24407	1	22589
5895	12459	1	22589
5895	12825	1	22589
5895	10827	1	22589
5895	1842	1	22589
5895	20853	1	22589
5895	12116	1	22589
5895	18058	1	22589
5895	18940	1	22589
5895	17608	1	22589
5914	23538	1	283
5914	24341	1	283
5914	25159	1	283
5914	21599	1	283
5914	25248	1	283
5914	13054	3	283
5914	19280	2	283
5914	22589	3	283
5914	25010	1	283
5914	23629	1	283
5914	23708	1	283
5914	25703	1	283
5914	25477	1	283
5914	1028	1	283
5914	24533	1	283
5914	7751	1	283
5967	24267	1	25273
5967	20477	1	25273
5991	21979	1	20729
5991	24033	5	20729
5991	20376	1	20729
5991	25360	2	20729
5991	2780	1	20729
5991	9166	2	20729
5991	3463	2	20729
5991	12274	1	20729
5991	16480	1	20729
5991	3221	2	20729
5991	20954	1	20729
5991	18845	5	20729
5991	3224	1	20729
5991	2520	1	20729
5991	23213	1	20729
5991	7847	1	20729
5991	19644	1	20729
5991	19578	1	20729
5991	10224	1	20729
5991	24349	2	20729
5991	19906	1	20729
5991	16364	2	20729
5991	10654	1	20729
5991	18100	1	20729
5991	7827	4	20729
5991	13356	4	20729
5991	2767	1	20729
5991	4171	1	20729
5991	15660	5	20729
5991	3634	5	20729
5991	11895	2	20729
5991	20246	1	20729
5991	24318	2	20729
5991	10201	1	20729
5991	14951	2	20729
6014	15364	6	4331
6014	6090	1	4331
6014	15025	1	4331
6014	23978	1	4331
6014	14644	1	4331
6014	22428	1	4331
6014	17485	1	4331
6014	11069	14	4331
6014	1455	3	4331
6014	24267	1	4331
6014	15364	6	11069
6014	6090	1	11069
6014	15025	1	11069
6014	4331	17	11069
6014	23978	1	11069
6014	14644	1	11069
6014	22428	1	11069
6014	17485	1	11069
6014	1455	3	11069
6014	14378	1	11069
6014	24267	1	11069
6014	15364	1	11069
6014	17485	1	11069
6014	1455	2	11069
6020	16460	2	20709
6020	276	1	20709
6020	20653	1	20709
6020	1067	1	20709
6020	7385	1	20709
6020	12494	2	20709
6020	9576	1	20709
6020	15572	1	20709
6020	17407	2	20709
6020	15600	2	20709
6020	6424	1	20709
6020	17565	1	20709
6020	4295	8	20709
6020	12765	4	20709
6040	3506	4	17022
6040	18674	1	17022
6040	16410	1	17022
6040	6938	2	17022
6040	18677	2	17022
6040	24702	2	17022
6040	24473	1	17022
6040	20063	1	17022
6040	24376	1	17022
6040	7383	1	17022
6040	23482	1	17022
6040	7408	2	17022
6040	24714	1	17022
6040	15093	5	17022
6040	16961	2	17022
6040	23798	2	17022
6040	1560	1	17022
6040	5307	1	17022
6040	14493	1	17022
6040	13365	1	17022
6040	20056	2	17022
6040	14243	1	17022
6040	19033	1	17022
6040	14128	2	17022
6040	11757	1	17022
6040	20987	3	17022
6040	20988	1	17022
6040	7889	2	17022
6040	11648	1	17022
6040	8328	3	17022
6040	15525	2	17022
6040	9203	1	17022
6040	20053	1	17022
6040	20478	1	17022
6040	7391	1	17022
6040	15351	1	17022
6040	19775	9	17022
6040	16231	5	17022
6040	22272	1	17022
6040	23483	1	17022
6042	24152	1	4631
6042	22489	1	4631
6066	20653	1	15692
6066	20920	1	15692
6088	15144	1	12618
6088	13899	1	12618
6088	16964	1	12618
6092	21103	1	10409
6092	2459	1	10409
6092	2461	2	10409
6092	17063	2	10409
6092	3742	3	10409
6139	23259	1	23368
6139	23260	4	23368
6139	4364	1	23368
6139	12445	2	23368
6139	18476	1	23368
6139	9345	1	23368
6139	9346	2	23368
6139	22555	2	23368
6139	11113	1	23368
6139	21011	1	23368
6139	18484	1	23368
6139	18036	1	23368
6139	13619	3	23368
6139	24228	1	23368
6139	6775	1	23368
6139	13916	1	23368
6139	23619	1	23368
6139	18912	1	23368
6139	22380	1	23368
6139	22574	1	23368
6139	1823	1	23368
6139	18858	1	23368
6139	19761	1	23368
6139	10282	1	23368
6139	9052	9	23368
6139	12015	1	23368
6139	7286	1	23368
6139	19848	2	23368
6139	8395	1	23368
6139	727	1	23368
6139	11741	1	23368
6139	25471	2	23368
6139	2347	1	23368
6139	12112	2	23368
6139	1631	2	23368
6139	1358	1	23368
6141	20112	1	17478
6175	23623	1	22420
6175	23671	1	22420
6175	23638	1	22420
6175	13067	1	22420
6190	4513	1	4251
6190	22010	1	4251
6190	20279	1	4251
6190	22188	1	4251
6190	17987	1	4251
6190	18450	1	4251
6190	21676	1	4251
6190	1108	1	4251
6190	20278	1	4251
6190	20916	1	4251
6190	2016	2	4251
6241	10720	1	16749
6241	10720	1	16749
6241	10720	1	16749
6341	20578	1	22188
6341	23890	3	22188
6341	4251	1	22188
6341	23912	1	22188
6341	22188	1	23912
6341	23890	3	23912
6341	4251	1	23912
6341	20578	1	23912
6342	4190	1	2958
6362	16517	1	4677
6362	24094	1	4677
6385	17462	1	20792
6385	21801	4	20792
6385	22981	1	20792
6385	14880	2	20792
6385	14182	1	20792
6385	18314	1	20792
6385	243	1	20792
6385	20088	1	20792
6393	23810	1	5092
6393	13754	1	5092
6393	24509	1	5092
6393	10383	1	5092
6393	8738	2	5092
6393	25103	1	5092
6393	5393	1	5092
6404	9020	2	12157
6404	14351	3	12157
6404	14291	2	12157
6404	23586	1	12157
6404	9081	3	12157
6404	23537	1	12157
6404	9302	2	12157
6404	9305	2	12157
6406	19594	1	23088
6406	12200	2	23088
6406	12292	1	6050
6406	23088	4	6050
6406	21848	1	6050
6406	4217	1	6050
6406	19594	2	6050
6406	10383	1	6050
6406	14236	1	6050
6406	12200	2	6050
6406	10072	1	6050
6460	17857	2	13244
6460	22818	1	13244
6460	12685	1	13244
6460	2148	3	13244
6460	17107	1	13244
6460	13377	2	13244
6506	350	1	5840
6566	18284	1	25034
6566	4047	1	25034
6566	23298	1	25034
6566	24980	1	25034
6566	25020	3	25034
6566	23795	1	25034
6636	23775	1	21762
6636	750	2	21762
6662	13151	1	11823
6679	10812	3	4859
6679	18946	1	4859
6679	8089	1	4859
6679	6146	1	4859
6679	22495	1	4859
6679	4833	1	4859
6686	24152	1	3956
6686	23823	1	3956
6686	6090	1	3956
6686	139	1	3956
6686	25215	1	3956
6686	25463	1	3956
6686	669	1	3956
6686	2575	6	3956
6686	25205	2	3956
6686	3994	2	3956
6686	136	1	3956
6686	4631	1	3956
6686	4936	1	3956
6686	1569	1	3956
6686	25457	1	3956
6686	13262	1	3956
6686	24380	1	3956
6686	19764	1	3956
6686	22007	2	3956
6711	15251	1	22699
6711	895	1	22699
6732	16342	1	1338
6732	11256	1	1338
6732	1384	1	1338
6786	25815	1	21805
6817	3868	1	18853
6817	19990	1	18853
6817	23889	1	18853
6817	13386	2	18853
6817	6473	1	18853
6817	19499	1	18853
6817	14624	2	18853
6817	18908	1	18853
6836	2916	1	16095
6836	19077	2	16095
6836	1457	2	16095
6836	19857	1	16095
6838	14970	1	22699
6838	9673	2	22699
6838	20127	1	22699
6838	17859	1	22699
6838	6876	1	22699
6838	6311	1	22699
6838	3687	2	22699
6838	18566	1	22699
6838	1774	1	22699
6847	22420	4	25078
6847	1097	1	25078
6847	1098	1	25078
6847	23160	1	25078
6847	18515	1	25078
6847	4897	1	25078
6847	16596	3	25078
6847	6562	1	25078
6847	15642	1	25078
6847	4374	1	25078
6847	24833	1	25078
6847	16517	1	25078
6847	22420	4	25078
6847	1097	1	25078
6847	1098	1	25078
6847	23160	1	25078
6847	18515	1	25078
6847	4897	1	25078
6847	16596	3	25078
6847	6562	1	25078
6847	15642	1	25078
6847	4374	1	25078
6847	24833	1	25078
6847	16517	1	25078
6889	9512	1	6850
6910	24196	1	4827
6910	11150	1	4827
6910	25055	1	4827
6912	12341	1	8571
6912	12753	2	8571
6912	13678	1	8571
6912	8746	1	8571
6912	11059	2	8571
6912	193	2	8571
6912	4422	2	8571
6912	18405	3	8571
6912	14401	2	8571
6912	254	2	8571
6912	10977	1	8571
6912	9935	1	8571
6912	1309	1	8571
6912	2178	2	8571
6912	12341	1	8571
6912	12753	2	8571
6912	13678	1	8571
6912	8746	1	8571
6912	11059	2	8571
6912	193	2	8571
6912	4422	2	8571
6912	18405	3	8571
6912	14401	2	8571
6912	254	2	8571
6912	10977	1	8571
6912	9935	1	8571
6912	1309	1	8571
6912	2178	2	8571
6917	7089	1	9437
6917	9100	2	9437
6917	4679	1	9437
6917	6906	1	9437
6917	10531	4	9437
6956	6884	1	24341
6956	12182	2	24341
6956	11798	1	24341
6956	8058	2	24341
6956	7342	1	24341
6956	8469	1	24341
6956	3378	1	24341
6956	9305	1	24341
6956	13378	1	24341
6979	24114	2	2574
6979	22514	1	2574
6979	18161	1	2574
6979	4035	1	2574
6979	10083	1	2574
6979	17608	1	2574
6979	7751	1	2574
6986	24473	1	22976
6986	3618	1	22976
6986	414	1	22976
6986	4781	1	22976
6986	20818	1	22976
6986	25703	3	22976
6986	23708	1	22976
6986	23305	1	22976
6986	17860	1	22976
6986	517	2	22976
6986	4190	2	22976
6986	25815	1	22976
6986	13054	2	22976
6986	7146	1	22976
6986	12922	1	22976
6986	12758	1	22976
6986	14188	1	22976
6986	23748	1	22976
6986	1980	2	22976
6986	15989	1	22976
6986	23593	1	22976
6986	24473	1	4190
6986	3618	1	4190
6986	414	1	4190
6986	4781	1	4190
6986	20818	1	4190
6986	25703	3	4190
6986	23708	1	4190
6986	22976	4	4190
6986	23305	1	4190
6986	17860	1	4190
6986	517	2	4190
6986	25815	1	4190
6986	13054	2	4190
6986	7146	1	4190
6986	12922	1	4190
6986	12758	1	4190
6986	14188	1	4190
6986	23748	1	4190
6986	1980	2	4190
6986	15989	1	4190
6986	23593	1	4190
6986	24473	1	4190
6986	3618	1	4190
6986	414	1	4190
6986	4781	1	4190
6986	20818	1	4190
6986	25703	3	4190
6986	23708	1	4190
6986	22976	4	4190
6986	23305	1	4190
6986	17860	1	4190
6986	517	2	4190
6986	25815	1	4190
6986	13054	2	4190
6986	7146	1	4190
6986	12922	1	4190
6986	12758	1	4190
6986	14188	1	4190
6986	23748	1	4190
6986	1980	2	4190
6986	15989	1	4190
6986	23593	1	4190
6986	24473	1	4190
6986	3618	1	4190
6986	414	1	4190
6986	4781	1	4190
6986	20818	1	4190
6986	25703	3	4190
6986	23708	1	4190
6986	22976	5	4190
6986	23305	1	4190
6986	17860	1	4190
6986	517	2	4190
6986	25815	1	4190
6986	13054	2	4190
6986	7146	1	4190
6986	12922	1	4190
6986	12758	1	4190
6986	14188	1	4190
6986	23748	1	4190
6986	1980	2	4190
6986	15989	1	4190
6986	23593	1	4190
7094	2935	2	16345
7135	5828	1	7310
7135	5092	16	7310
7135	15001	1	7310
7135	7116	1	7310
7135	6524	1	7310
7135	11058	1	7310
7135	8881	1	7310
7135	1936	1	7310
7135	1938	1	7310
7135	14443	1	7310
7135	2221	2	7310
7135	5995	1	7310
7135	9200	2	7310
7135	9303	1	7310
7135	15436	1	7310
7135	3859	1	7310
7135	8978	1	7310
7135	8742	1	7310
7146	2216	1	22942
7163	3312	2	496
7163	3720	3	496
7163	3314	6	496
7163	10169	1	496
7163	15245	1	496
7163	19831	2	496
7163	10100	1	496
7163	22974	1	496
7163	3650	2	496
7163	3263	2	496
7163	10121	1	496
7163	21521	1	496
7163	4256	1	496
7163	20388	6	496
7163	7125	1	496
7163	15014	1	496
7163	154	1	496
7163	10715	1	496
7163	22996	3	496
7163	10109	3	496
7163	22135	1	496
7163	6316	1	496
7163	968	1	496
7163	970	3	496
7185	15430	5	11447
7185	17860	1	11447
7185	17864	1	11447
7185	3828	1	11447
7190	3183	4	21811
7190	2216	1	21811
7190	13728	3	21811
7190	23890	4	21811
7190	1108	2	21811
7190	19866	1	21811
7190	6378	1	21811
7190	20901	3	21811
7190	20872	3	21811
7190	19939	1	21811
7190	19940	1	21811
7190	21675	2	21811
7190	19030	2	21811
7190	18450	7	21811
7190	20916	2	21811
7190	6881	2	21811
7190	21204	2	21811
7190	9580	1	21811
7190	21815	9	21811
7190	23912	1	21811
7190	22942	1	21811
7190	23922	1	21811
7190	20967	1	21811
7190	2155	4	21811
7190	4542	5	21811
7190	20885	1	21811
7190	17987	1	21811
7190	20517	4	21811
7190	13507	1	21811
7190	21149	1	21811
7230	9514	1	14217
7230	23298	1	14217
7230	12386	1	14217
7230	7119	1	14217
7230	18901	1	14217
7230	9514	1	14217
7230	23298	1	14217
7230	12386	1	14217
7230	7119	1	14217
7230	18901	1	14217
7255	22942	3	20967
7255	25152	3	20967
7255	22188	1	20967
7275	11739	1	25417
7275	9512	1	25417
7275	12182	2	25417
7275	4900	1	25417
7275	20840	1	25417
7275	4661	1	25417
7275	15951	1	25417
7275	23368	1	25417
7275	15298	1	25417
7275	9081	7	25417
7275	17956	4	25417
7275	10875	1	25417
7275	20317	1	25417
7275	6362	1	25417
7293	18284	1	6090
7293	1816	2	6090
7293	6948	1	6090
7293	11381	1	6090
7293	2503	1	6090
7039	24503	1	25020
7039	25041	1	25020
7039	751	1	25020
7039	25034	2	25020
7039	24972	1	25020
7085	12119	1	3994
7085	25495	1	3994
7085	314	2	3994
7085	11276	1	3994
7085	10650	1	3994
7085	20634	1	3994
7085	3373	1	3994
7085	3956	1	3994
7085	10282	1	3994
7085	13828	1	3994
7085	11159	1	3994
7085	21943	1	3994
7085	9437	1	3994
7124	13148	1	5235
7124	7459	1	5235
7125	2886	1	8370
7125	8658	1	8370
7125	10794	1	8370
7125	10876	1	8370
7125	8954	1	8370
7125	10790	1	8370
7125	6613	1	8370
7125	10668	1	8370
7125	2029	1	8370
7154	18767	3	21983
7154	6940	1	21983
7154	21988	1	21983
7176	22804	2	22625
7176	3168	1	22625
7176	3168	1	22804
7209	21051	1	19548
7218	20996	1	6855
7218	8054	1	6855
7218	16510	1	6855
7218	16511	5	6855
7218	24228	1	6855
7254	19787	1	17766
7254	2312	1	17766
7262	8567	1	15192
7262	7021	3	15192
7262	3862	2	15192
7262	18547	1	15192
7262	15202	2	15192
7262	24608	4	15192
7262	15602	10	15192
7304	23129	1	15858
7304	3735	1	15858
7304	9165	1	15858
7304	7638	1	15858
7304	9291	1	15858
7304	17593	2	15858
7304	12315	6	15858
7304	25072	1	15858
7304	5924	1	15858
7304	8323	1	15858
7304	16595	1	15858
7304	10733	1	15858
7347	14850	1	18045
7347	14790	1	18045
7347	11995	1	18045
7347	19671	1	18045
7347	9385	1	18045
7347	19268	1	18045
7347	9103	1	18045
7347	14308	1	18045
7347	19456	1	18045
7347	22476	2	18045
7347	8997	1	18045
7347	8439	1	18045
7347	3501	1	18045
7347	13897	1	18045
7347	13910	1	18045
7461	9669	1	18580
7461	5859	1	18580
7461	5443	1	18580
7461	15716	1	18580
7461	3331	1	18580
7461	22391	1	18580
7461	11475	1	18580
7461	22594	1	18580
7461	11443	1	18580
7461	22330	1	18580
7461	6951	2	18580
7461	11431	1	18580
7461	8189	2	18580
7499	14286	1	20156
7499	9987	2	20156
7499	6345	3	20156
7522	11441	1	6853
7522	5904	1	6853
7522	14117	3	6853
7522	5391	1	6853
7522	10548	1	6853
7522	22511	1	6853
7522	5393	2	6853
7522	6401	1	6853
7522	17858	1	6853
7522	3746	3	6853
7522	20979	1	6853
7522	7619	1	6853
7522	11645	1	6853
7522	3053	1	6853
7522	21243	1	6853
7522	15848	1	6853
7522	6824	2	6853
7522	5750	1	6853
7522	2319	1	6853
7522	18558	2	6853
7522	20160	1	6853
7522	7624	1	6853
7522	7054	1	6853
7522	15102	3	6853
7522	25735	2	6853
7522	14788	1	6853
7522	6757	1	6853
